"140"	[["337", 3], ["441", 2], ["391", 2], ["367", 2], ["310", 2], ["289", 2], ["222", 2], ["204", 2], ["179", 2], ["484", 1], ["481", 1], ["477", 1], ["475", 1], ["470", 1], ["467", 1], ["465", 1], ["461", 1], ["455", 1], ["450", 1], ["444", 1], ["442", 1], ["440", 1], ["436", 1], ["428", 1], ["424", 1], ["423", 1], ["421", 1], ["417", 1], ["414", 1], ["410", 1], ["409", 1], ["408", 1], ["405", 1], ["402", 1], ["401", 1], ["396", 1], ["394", 1], ["392", 1], ["389", 1], ["383", 1], ["380", 1], ["376", 1], ["375", 1], ["364", 1], ["363", 1], ["358", 1], ["350", 1], ["340", 1], ["329", 1], ["320", 1], ["316", 1], ["296", 1], ["294", 1], ["283", 1], ["282", 1], ["279", 1], ["278", 1], ["270", 1], ["267", 1], ["266", 1], ["257", 1], ["256", 1], ["255", 1], ["252", 1], ["249", 1], ["243", 1], ["237", 1], ["236", 1], ["235", 1], ["234", 1], ["233", 1], ["231", 1], ["227", 1], ["225", 1], ["217", 1], ["211", 1], ["207", 1], ["202", 1], ["197", 1], ["196", 1], ["189", 1], ["184", 1], ["177", 1], ["173", 1], ["172", 1], ["171", 1], ["165", 1], ["164", 1], ["162", 1], ["152", 1], ["147", 1], ["143", 1], ["141", 1]]
"141"	[["443", 2], ["401", 2], ["385", 2], ["360", 2], ["340", 2], ["262", 2], ["237", 2], ["208", 2], ["171", 2], ["497", 1], ["496", 1], ["492", 1], ["487", 1], ["481", 1], ["473", 1], ["471", 1], ["459", 1], ["458", 1], ["457", 1], ["454", 1], ["453", 1], ["451", 1], ["444", 1], ["439", 1], ["438", 1], ["435", 1], ["434", 1], ["424", 1], ["423", 1], ["422", 1], ["420", 1], ["416", 1], ["415", 1], ["414", 1], ["411", 1], ["407", 1], ["400", 1], ["397", 1], ["379", 1], ["374", 1], ["370", 1], ["368", 1], ["367", 1], ["366", 1], ["364", 1], ["361", 1], ["356", 1], ["352", 1], ["350", 1], ["339", 1], ["330", 1], ["328", 1], ["309", 1], ["305", 1], ["301", 1], ["294", 1], ["291", 1], ["289", 1], ["286", 1], ["280", 1], ["271", 1], ["270", 1], ["268", 1], ["265", 1], ["263", 1], ["260", 1], ["255", 1], ["249", 1], ["248", 1], ["247", 1], ["242", 1], ["240", 1], ["239", 1], ["230", 1], ["220", 1], ["217", 1], ["209", 1], ["201", 1], ["189", 1], ["188", 1], ["187", 1], ["180", 1], ["179", 1], ["178", 1], ["173", 1], ["165", 1], ["164", 1], ["163", 1], ["153", 1], ["152", 1], ["146", 1]]
"142"	[["450", 3], ["418", 3], ["307", 3], ["200", 3], ["153", 3], ["145", 3], ["480", 2], ["468", 2], ["463", 2], ["452", 2], ["435", 2], ["431", 2], ["426", 2], ["424", 2], ["401", 2], ["399", 2], ["387", 2], ["361", 2], ["354", 2], ["350", 2], ["345", 2], ["295", 2], ["293", 2], ["272", 2], ["261", 2], ["231", 2], ["229", 2], ["212", 2], ["202", 2], ["192", 2], ["189", 2], ["179", 2], ["175", 2], ["170", 2], ["497", 1], ["494", 1], ["489", 1], ["488", 1], ["481", 1], ["479", 1], ["475", 1], ["474", 1], ["473", 1], ["469", 1], ["466", 1], ["455", 1], ["449", 1], ["446", 1], ["444", 1], ["439", 1], ["437", 1], ["425", 1], ["420", 1], ["417", 1], ["414", 1], ["410", 1], ["408", 1], ["407", 1], ["405", 1], ["398", 1], ["395", 1], ["394", 1], ["378", 1], ["377", 1], ["375", 1], ["372", 1], ["370", 1], ["365", 1], ["362", 1], ["359", 1], ["355", 1], ["352", 1], ["338", 1], ["334", 1], ["323", 1], ["322", 1], ["320", 1], ["319", 1], ["317", 1], ["313", 1], ["310", 1], ["309", 1], ["306", 1], ["304", 1], ["303", 1], ["300", 1], ["286", 1], ["283", 1], ["282", 1], ["275", 1], ["268", 1], ["266", 1], ["264", 1], ["260", 1], ["257", 1], ["253", 1], ["252", 1], ["245", 1], ["242", 1], ["241", 1], ["238", 1], ["237", 1], ["227", 1], ["226", 1], ["224", 1], ["223", 1], ["220", 1], ["218", 1], ["214", 1], ["213", 1], ["209", 1], ["208", 1], ["206", 1], ["197", 1], ["195", 1], ["187", 1], ["186", 1], ["182", 1], ["180", 1], ["174", 1], ["171", 1], ["169", 1], ["168", 1], ["157", 1], ["155", 1], ["150", 1], ["142", 1]]
"143"	[["402", 3], ["348", 3], ["221", 3], ["496", 2], ["467", 2], ["458", 2], ["416", 2], ["339", 2], ["216", 2], ["208", 2], ["203", 2], ["499", 1], ["488", 1], ["487", 1], ["481", 1], ["476", 1], ["473", 1], ["470", 1], ["460", 1], ["442", 1], ["441", 1], ["437", 1], ["435", 1], ["430", 1], ["429", 1], ["427", 1], ["426", 1], ["425", 1], ["420", 1], ["418", 1], ["414", 1], ["410", 1], ["405", 1], ["396", 1], ["384", 1], ["382", 1], ["374", 1], ["373", 1], ["361", 1], ["359", 1], ["358", 1], ["355", 1], ["354", 1], ["350", 1], ["343", 1], ["333", 1], ["332", 1], ["325", 1], ["315", 1], ["314", 1], ["309", 1], ["306", 1], ["298", 1], ["295", 1], ["291", 1], ["289", 1], ["287", 1], ["285", 1], ["282", 1], ["278", 1], ["277", 1], ["276", 1], ["272", 1], ["259", 1], ["258", 1], ["257", 1], ["253", 1], ["249", 1], ["242", 1], ["241", 1], ["235", 1], ["234", 1], ["230", 1], ["227", 1], ["223", 1], ["219", 1], ["218", 1], ["210", 1], ["209", 1], ["205", 1], ["198", 1], ["194", 1], ["190", 1], ["180", 1], ["178", 1], ["173", 1], ["172", 1], ["167", 1], ["161", 1], ["160", 1], ["155", 1], ["145", 1]]
"144"	[["184", 5], ["490", 2], ["472", 2], ["461", 2], ["446", 2], ["435", 2], ["413", 2], ["393", 2], ["388", 2], ["368", 2], ["357", 2], ["348", 2], ["301", 2], ["275", 2], ["274", 2], ["267", 2], ["258", 2], ["219", 2], ["185", 2], ["499", 1], ["494", 1], ["493", 1], ["488", 1], ["481", 1], ["480", 1], ["477", 1], ["468", 1], ["465", 1], ["452", 1], ["450", 1], ["449", 1], ["434", 1], ["427", 1], ["426", 1], ["421", 1], ["416", 1], ["412", 1], ["411", 1], ["408", 1], ["396", 1], ["395", 1], ["389", 1], ["383", 1], ["382", 1], ["381", 1], ["379", 1], ["377", 1], ["374", 1], ["370", 1], ["369", 1], ["367", 1], ["366", 1], ["365", 1], ["363", 1], ["361", 1], ["360", 1], ["356", 1], ["353", 1], ["347", 1], ["341", 1], ["335", 1], ["328", 1], ["326", 1], ["324", 1], ["321", 1], ["315", 1], ["314", 1], ["313", 1], ["309", 1], ["308", 1], ["306", 1], ["296", 1], ["294", 1], ["292", 1], ["289", 1], ["284", 1], ["283", 1], ["280", 1], ["279", 1], ["278", 1], ["272", 1], ["259", 1], ["257", 1], ["256", 1], ["255", 1], ["251", 1], ["248", 1], ["243", 1], ["242", 1], ["239", 1], ["234", 1], ["233", 1], ["221", 1], ["216", 1], ["215", 1], ["211", 1], ["205", 1], ["203", 1], ["200", 1], ["189", 1], ["187", 1], ["186", 1], ["182", 1], ["179", 1], ["176", 1], ["174", 1], ["169", 1], ["162", 1], ["161", 1], ["160", 1], ["157", 1], ["156", 1], ["151", 1]]
"145"	[["153", 3], ["438", 2], ["334", 2], ["296", 2], ["199", 2], ["179", 2], ["174", 2], ["498", 1], ["495", 1], ["488", 1], ["486", 1], ["476", 1], ["473", 1], ["468", 1], ["461", 1], ["457", 1], ["455", 1], ["453", 1], ["452", 1], ["450", 1], ["442", 1], ["437", 1], ["430", 1], ["427", 1], ["415", 1], ["414", 1], ["408", 1], ["397", 1], ["396", 1], ["389", 1], ["381", 1], ["378", 1], ["375", 1], ["372", 1], ["370", 1], ["363", 1], ["361", 1], ["360", 1], ["355", 1], ["354", 1], ["352", 1], ["348", 1], ["339", 1], ["336", 1], ["329", 1], ["320", 1], ["313", 1], ["312", 1], ["299", 1], ["298", 1], ["294", 1], ["286", 1], ["279", 1], ["276", 1], ["275", 1], ["270", 1], ["265", 1], ["264", 1], ["261", 1], ["260", 1], ["253", 1], ["252", 1], ["244", 1], ["228", 1], ["224", 1], ["223", 1], ["221", 1], ["215", 1], ["206", 1], ["194", 1], ["192", 1], ["190", 1], ["186", 1], ["185", 1], ["184", 1], ["176", 1], ["173", 1], ["172", 1], ["169", 1], ["167", 1], ["161", 1], ["151", 1], ["148", 1], ["146", 1]]
"146"	[["497", 2], ["492", 2], ["438", 2], ["437", 2], ["430", 2], ["402", 2], ["392", 2], ["363", 2], ["362", 2], ["361", 2], ["360", 2], ["358", 2], ["270", 2], ["185", 2], ["167", 2], ["157", 2], ["496", 1], ["489", 1], ["488", 1], ["487", 1], ["482", 1], ["480", 1], ["468", 1], ["466", 1], ["460", 1], ["457", 1], ["455", 1], ["451", 1], ["447", 1], ["441", 1], ["432", 1], ["429", 1], ["423", 1], ["415", 1], ["414", 1], ["409", 1], ["408", 1], ["403", 1], ["393", 1], ["391", 1], ["389", 1], ["381", 1], ["380", 1], ["379", 1], ["378", 1], ["376", 1], ["350", 1], ["349", 1], ["346", 1], ["344", 1], ["340", 1], ["334", 1], ["326", 1], ["325", 1], ["324", 1], ["318", 1], ["317", 1], ["316", 1], ["312", 1], ["310", 1], ["309", 1], ["305", 1], ["301", 1], ["298", 1], ["294", 1], ["284", 1], ["278", 1], ["266", 1], ["255", 1], ["248", 1], ["247", 1], ["244", 1], ["242", 1], ["238", 1], ["234", 1], ["230", 1], ["229", 1], ["227", 1], ["225", 1], ["222", 1], ["217", 1], ["214", 1], ["211", 1], ["210", 1], ["201", 1], ["200", 1], ["196", 1], ["190", 1], ["189", 1], ["186", 1], ["182", 1], ["178", 1], ["176", 1], ["175", 1], ["174", 1], ["172", 1], ["169", 1], ["165", 1], ["162", 1], ["156", 1], ["153", 1]]
"147"	[["327", 4], ["462", 3], ["447", 2], ["441", 2], ["432", 2], ["394", 2], ["392", 2], ["384", 2], ["363", 2], ["351", 2], ["345", 2], ["337", 2], ["333", 2], ["302", 2], ["300", 2], ["296", 2], ["294", 2], ["260", 2], ["254", 2], ["212", 2], ["197", 2], ["499", 1], ["496", 1], ["494", 1], ["493", 1], ["485", 1], ["482", 1], ["476", 1], ["473", 1], ["469", 1], ["467", 1], ["461", 1], ["460", 1], ["456", 1], ["454", 1], ["453", 1], ["450", 1], ["445", 1], ["444", 1], ["442", 1], ["429", 1], ["428", 1], ["427", 1], ["420", 1], ["412", 1], ["410", 1], ["395", 1], ["391", 1], ["388", 1], ["387", 1], ["383", 1], ["380", 1], ["378", 1], ["374", 1], ["371", 1], ["369", 1], ["365", 1], ["358", 1], ["355", 1], ["349", 1], ["348", 1], ["335", 1], ["320", 1], ["319", 1], ["318", 1], ["317", 1], ["314", 1], ["311", 1], ["310", 1], ["305", 1], ["304", 1], ["286", 1], ["275", 1], ["270", 1], ["268", 1], ["263", 1], ["257", 1], ["252", 1], ["250", 1], ["248", 1], ["245", 1], ["242", 1], ["241", 1], ["240", 1], ["237", 1], ["236", 1], ["234", 1], ["232", 1], ["230", 1], ["229", 1], ["227", 1], ["226", 1], ["224", 1], ["221", 1], ["220", 1], ["219", 1], ["218", 1], ["216", 1], ["211", 1], ["210", 1], ["207", 1], ["206", 1], ["204", 1], ["199", 1], ["196", 1], ["190", 1], ["188", 1], ["178", 1], ["177", 1], ["175", 1], ["174", 1], ["170", 1], ["165", 1], ["164", 1], ["163", 1], ["158", 1], ["155", 1], ["153", 1], ["151", 1]]
"148"	[["454", 3], ["396", 2], ["267", 2], ["247", 2], ["194", 2], ["485", 1], ["484", 1], ["482", 1], ["480", 1], ["477", 1], ["467", 1], ["459", 1], ["450", 1], ["447", 1], ["446", 1], ["444", 1], ["443", 1], ["438", 1], ["435", 1], ["429", 1], ["427", 1], ["424", 1], ["404", 1], ["400", 1], ["393", 1], ["384", 1], ["381", 1], ["354", 1], ["345", 1], ["339", 1], ["334", 1], ["331", 1], ["328", 1], ["324", 1], ["302", 1], ["298", 1], ["266", 1], ["251", 1], ["244", 1], ["238", 1], ["235", 1], ["228", 1], ["217", 1], ["212", 1], ["206", 1], ["204", 1], ["201", 1], ["195", 1], ["191", 1], ["189", 1], ["188", 1], ["175", 1], ["174", 1], ["171", 1], ["164", 1], ["161", 1], ["151", 1]]
"149"	[["495", 2], ["469", 2], ["456", 2], ["438", 2], ["431", 2], ["417", 2], ["414", 2], ["366", 2], ["351", 2], ["348", 2], ["339", 2], ["318", 2], ["233", 2], ["204", 2], ["200", 2], ["198", 2], ["173", 2], ["172", 2], ["154", 2], ["499", 1], ["496", 1], ["494", 1], ["486", 1], ["465", 1], ["463", 1], ["462", 1], ["461", 1], ["459", 1], ["458", 1], ["455", 1], ["446", 1], ["445", 1], ["444", 1], ["442", 1], ["440", 1], ["436", 1], ["433", 1], ["432", 1], ["429", 1], ["426", 1], ["424", 1], ["392", 1], ["389", 1], ["382", 1], ["376", 1], ["365", 1], ["361", 1], ["359", 1], ["357", 1], ["355", 1], ["354", 1], ["353", 1], ["349", 1], ["340", 1], ["337", 1], ["336", 1], ["333", 1], ["328", 1], ["327", 1], ["326", 1], ["320", 1], ["315", 1], ["312", 1], ["310", 1], ["301", 1], ["299", 1], ["297", 1], ["291", 1], ["283", 1], ["281", 1], ["273", 1], ["269", 1], ["262", 1], ["261", 1], ["254", 1], ["253", 1], ["248", 1], ["247", 1], ["231", 1], ["229", 1], ["223", 1], ["222", 1], ["219", 1], ["218", 1], ["216", 1], ["215", 1], ["214", 1], ["213", 1], ["206", 1], ["199", 1], ["197", 1], ["192", 1], ["191", 1], ["188", 1], ["187", 1], ["186", 1], ["179", 1], ["176", 1], ["175", 1], ["171", 1], ["169", 1], ["166", 1], ["162", 1], ["153", 1], ["152", 1]]
"150"	[["491", 2], ["482", 2], ["459", 2], ["365", 2], ["311", 2], ["301", 2], ["296", 2], ["295", 2], ["256", 2], ["239", 2], ["193", 2], ["191", 2], ["190", 2], ["184", 2], ["158", 2], ["495", 1], ["494", 1], ["490", 1], ["489", 1], ["475", 1], ["466", 1], ["449", 1], ["447", 1], ["445", 1], ["443", 1], ["441", 1], ["439", 1], ["435", 1], ["420", 1], ["411", 1], ["410", 1], ["402", 1], ["400", 1], ["399", 1], ["391", 1], ["385", 1], ["380", 1], ["379", 1], ["360", 1], ["338", 1], ["322", 1], ["307", 1], ["300", 1], ["293", 1], ["292", 1], ["289", 1], ["284", 1], ["283", 1], ["277", 1], ["274", 1], ["251", 1], ["243", 1], ["241", 1], ["221", 1], ["214", 1], ["213", 1], ["212", 1], ["200", 1], ["196", 1], ["188", 1], ["187", 1], ["178", 1], ["168", 1], ["167", 1], ["154", 1], ["152", 1], ["150", 1]]
"151"	[["267", 3], ["499", 2], ["491", 2], ["486", 2], ["482", 2], ["473", 2], ["460", 2], ["454", 2], ["453", 2], ["429", 2], ["427", 2], ["357", 2], ["349", 2], ["314", 2], ["292", 2], ["279", 2], ["247", 2], ["220", 2], ["198", 2], ["188", 2], ["186", 2], ["498", 1], ["496", 1], ["494", 1], ["493", 1], ["492", 1], ["485", 1], ["478", 1], ["477", 1], ["474", 1], ["472", 1], ["470", 1], ["469", 1], ["465", 1], ["459", 1], ["458", 1], ["457", 1], ["455", 1], ["451", 1], ["438", 1], ["423", 1], ["422", 1], ["417", 1], ["416", 1], ["414", 1], ["411", 1], ["403", 1], ["402", 1], ["400", 1], ["397", 1], ["394", 1], ["390", 1], ["388", 1], ["384", 1], ["382", 1], ["379", 1], ["367", 1], ["363", 1], ["360", 1], ["347", 1], ["345", 1], ["343", 1], ["340", 1], ["339", 1], ["322", 1], ["320", 1], ["315", 1], ["312", 1], ["304", 1], ["302", 1], ["301", 1], ["300", 1], ["290", 1], ["289", 1], ["286", 1], ["284", 1], ["283", 1], ["278", 1], ["266", 1], ["264", 1], ["262", 1], ["259", 1], ["257", 1], ["252", 1], ["248", 1], ["245", 1], ["240", 1], ["239", 1], ["235", 1], ["233", 1], ["231", 1], ["221", 1], ["216", 1], ["211", 1], ["210", 1], ["209", 1], ["204", 1], ["185", 1], ["181", 1], ["178", 1], ["177", 1], ["176", 1], ["170", 1], ["163", 1], ["162", 1], ["158", 1]]
"152"	[["496", 2], ["454", 2], ["410", 2], ["289", 2], ["286", 2], ["266", 2], ["492", 1], ["489", 1], ["483", 1], ["475", 1], ["465", 1], ["461", 1], ["459", 1], ["442", 1], ["438", 1], ["434", 1], ["431", 1], ["424", 1], ["423", 1], ["414", 1], ["413", 1], ["411", 1], ["409", 1], ["403", 1], ["399", 1], ["380", 1], ["376", 1], ["370", 1], ["367", 1], ["361", 1], ["360", 1], ["354", 1], ["353", 1], ["343", 1], ["337", 1], ["330", 1], ["315", 1], ["312", 1], ["301", 1], ["296", 1], ["294", 1], ["291", 1], ["288", 1], ["272", 1], ["271", 1], ["256", 1], ["254", 1], ["243", 1], ["236", 1], ["235", 1], ["218", 1], ["217", 1], ["216", 1], ["212", 1], ["204", 1], ["203", 1], ["193", 1], ["186", 1], ["182", 1], ["179", 1], ["178", 1], ["166", 1], ["159", 1], ["158", 1], ["154", 1]]
"153"	[["355", 3], ["320", 3], ["274", 3], ["253", 3], ["199", 3], ["462", 2], ["461", 2], ["460", 2], ["455", 2], ["391", 2], ["386", 2], ["380", 2], ["361", 2], ["358", 2], ["339", 2], ["335", 2], ["322", 2], ["319", 2], ["303", 2], ["288", 2], ["280", 2], ["279", 2], ["278", 2], ["260", 2], ["235", 2], ["204", 2], ["184", 2], ["181", 2], ["161", 2], ["490", 1], ["489", 1], ["487", 1], ["481", 1], ["480", 1], ["474", 1], ["471", 1], ["469", 1], ["468", 1], ["458", 1], ["456", 1], ["452", 1], ["442", 1], ["441", 1], ["440", 1], ["438", 1], ["426", 1], ["418", 1], ["415", 1], ["412", 1], ["406", 1], ["405", 1], ["395", 1], ["389", 1], ["375", 1], ["373", 1], ["370", 1], ["369", 1], ["368", 1], ["353", 1], ["348", 1], ["344", 1], ["338", 1], ["337", 1], ["331", 1], ["329", 1], ["327", 1], ["325", 1], ["323", 1], ["306", 1], ["297", 1], ["294", 1], ["292", 1], ["287", 1], ["283", 1], ["276", 1], ["271", 1], ["270", 1], ["264", 1], ["263", 1], ["262", 1], ["250", 1], ["248", 1], ["247", 1], ["246", 1], ["244", 1], ["241", 1], ["236", 1], ["234", 1], ["229", 1], ["224", 1], ["221", 1], ["219", 1], ["218", 1], ["214", 1], ["208", 1], ["206", 1], ["205", 1], ["201", 1], ["196", 1], ["195", 1], ["193", 1], ["179", 1], ["175", 1], ["170", 1], ["169", 1], ["166", 1], ["163", 1], ["157", 1], ["153", 1]]
"219"	[["439", 2], ["422", 2], ["412", 2], ["393", 2], ["368", 2], ["360", 2], ["350", 2], ["335", 2], ["333", 2], ["315", 2], ["306", 2], ["286", 2], ["280", 2], ["236", 2], ["234", 2], ["496", 1], ["490", 1], ["482", 1], ["479", 1], ["473", 1], ["469", 1], ["463", 1], ["460", 1], ["447", 1], ["443", 1], ["441", 1], ["432", 1], ["428", 1], ["427", 1], ["425", 1], ["424", 1], ["421", 1], ["420", 1], ["414", 1], ["406", 1], ["396", 1], ["392", 1], ["386", 1], ["381", 1], ["379", 1], ["377", 1], ["375", 1], ["373", 1], ["365", 1], ["364", 1], ["361", 1], ["359", 1], ["358", 1], ["351", 1], ["344", 1], ["340", 1], ["336", 1], ["328", 1], ["327", 1], ["323", 1], ["320", 1], ["314", 1], ["312", 1], ["311", 1], ["310", 1], ["308", 1], ["303", 1], ["283", 1], ["279", 1], ["274", 1], ["265", 1], ["263", 1], ["259", 1], ["257", 1], ["255", 1], ["253", 1], ["250", 1], ["249", 1], ["243", 1], ["242", 1], ["241", 1], ["239", 1], ["230", 1], ["220", 1]]
"220"	[["291", 4], ["290", 3], ["267", 3], ["499", 2], ["488", 2], ["453", 2], ["438", 2], ["429", 2], ["379", 2], ["368", 2], ["357", 2], ["347", 2], ["340", 2], ["316", 2], ["310", 2], ["287", 2], ["276", 2], ["272", 2], ["270", 2], ["266", 2], ["257", 2], ["241", 2], ["234", 2], ["232", 2], ["496", 1], ["493", 1], ["490", 1], ["486", 1], ["483", 1], ["482", 1], ["479", 1], ["478", 1], ["474", 1], ["473", 1], ["472", 1], ["471", 1], ["470", 1], ["469", 1], ["467", 1], ["462", 1], ["451", 1], ["447", 1], ["435", 1], ["432", 1], ["430", 1], ["428", 1], ["426", 1], ["425", 1], ["422", 1], ["420", 1], ["415", 1], ["409", 1], ["407", 1], ["402", 1], ["401", 1], ["399", 1], ["398", 1], ["394", 1], ["392", 1], ["390", 1], ["389", 1], ["387", 1], ["380", 1], ["375", 1], ["370", 1], ["361", 1], ["359", 1], ["354", 1], ["353", 1], ["352", 1], ["349", 1], ["345", 1], ["344", 1], ["343", 1], ["341", 1], ["339", 1], ["335", 1], ["333", 1], ["331", 1], ["314", 1], ["312", 1], ["311", 1], ["305", 1], ["304", 1], ["301", 1], ["300", 1], ["296", 1], ["293", 1], ["292", 1], ["286", 1], ["283", 1], ["279", 1], ["263", 1], ["262", 1], ["261", 1], ["255", 1], ["253", 1], ["252", 1], ["249", 1], ["248", 1], ["247", 1], ["243", 1], ["239", 1], ["222", 1], ["220", 1]]
"221"	[["374", 4], ["278", 4], ["384", 3], ["357", 3], ["342", 3], ["499", 2], ["494", 2], ["485", 2], ["467", 2], ["439", 2], ["438", 2], ["437", 2], ["379", 2], ["363", 2], ["333", 2], ["331", 2], ["327", 2], ["318", 2], ["299", 2], ["296", 2], ["294", 2], ["289", 2], ["280", 2], ["251", 2], ["250", 2], ["241", 2], ["239", 2], ["236", 2], ["497", 1], ["496", 1], ["489", 1], ["488", 1], ["486", 1], ["482", 1], ["479", 1], ["477", 1], ["475", 1], ["473", 1], ["472", 1], ["470", 1], ["468", 1], ["464", 1], ["445", 1], ["444", 1], ["443", 1], ["442", 1], ["436", 1], ["429", 1], ["427", 1], ["423", 1], ["419", 1], ["418", 1], ["413", 1], ["412", 1], ["411", 1], ["405", 1], ["402", 1], ["392", 1], ["391", 1], ["390", 1], ["389", 1], ["387", 1], ["381", 1], ["375", 1], ["373", 1], ["372", 1], ["370", 1], ["369", 1], ["364", 1], ["358", 1], ["352", 1], ["351", 1], ["348", 1], ["347", 1], ["343", 1], ["338", 1], ["336", 1], ["332", 1], ["325", 1], ["324", 1], ["320", 1], ["319", 1], ["317", 1], ["314", 1], ["312", 1], ["307", 1], ["306", 1], ["286", 1], ["275", 1], ["274", 1], ["272", 1], ["269", 1], ["265", 1], ["261", 1], ["260", 1], ["256", 1], ["254", 1], ["252", 1], ["247", 1], ["245", 1], ["230", 1], ["228", 1], ["227", 1], ["223", 1]]
"222"	[["438", 2], ["401", 2], ["392", 2], ["361", 2], ["351", 2], ["310", 2], ["223", 2], ["499", 1], ["498", 1], ["493", 1], ["488", 1], ["481", 1], ["477", 1], ["475", 1], ["470", 1], ["464", 1], ["462", 1], ["460", 1], ["456", 1], ["455", 1], ["451", 1], ["446", 1], ["445", 1], ["444", 1], ["441", 1], ["423", 1], ["415", 1], ["397", 1], ["396", 1], ["381", 1], ["380", 1], ["378", 1], ["375", 1], ["374", 1], ["366", 1], ["364", 1], ["363", 1], ["356", 1], ["355", 1], ["349", 1], ["340", 1], ["339", 1], ["338", 1], ["329", 1], ["324", 1], ["322", 1], ["316", 1], ["305", 1], ["303", 1], ["302", 1], ["300", 1], ["299", 1], ["273", 1], ["270", 1], ["250", 1], ["249", 1], ["241", 1], ["231", 1], ["228", 1]]
"223"	[["375", 3], ["498", 2], ["493", 2], ["491", 2], ["478", 2], ["473", 2], ["468", 2], ["462", 2], ["446", 2], ["445", 2], ["438", 2], ["400", 2], ["374", 2], ["356", 2], ["338", 2], ["337", 2], ["313", 2], ["302", 2], ["301", 2], ["293", 2], ["291", 2], ["254", 2], ["228", 2], ["499", 1], ["497", 1], ["496", 1], ["486", 1], ["475", 1], ["469", 1], ["467", 1], ["459", 1], ["458", 1], ["456", 1], ["428", 1], ["424", 1], ["423", 1], ["420", 1], ["406", 1], ["398", 1], ["397", 1], ["394", 1], ["393", 1], ["390", 1], ["389", 1], ["386", 1], ["377", 1], ["370", 1], ["369", 1], ["363", 1], ["362", 1], ["360", 1], ["359", 1], ["351", 1], ["349", 1], ["348", 1], ["346", 1], ["336", 1], ["333", 1], ["332", 1], ["331", 1], ["329", 1], ["327", 1], ["325", 1], ["324", 1], ["323", 1], ["320", 1], ["318", 1], ["317", 1], ["315", 1], ["314", 1], ["310", 1], ["307", 1], ["306", 1], ["303", 1], ["297", 1], ["296", 1], ["281", 1], ["278", 1], ["276", 1], ["273", 1], ["272", 1], ["268", 1], ["267", 1], ["260", 1], ["259", 1], ["258", 1], ["255", 1], ["252", 1], ["250", 1], ["248", 1], ["241", 1], ["240", 1], ["236", 1], ["231", 1]]
"224"	[["235", 3], ["490", 2], ["468", 2], ["414", 2], ["339", 2], ["292", 2], ["285", 2], ["282", 2], ["275", 2], ["233", 2], ["499", 1], ["495", 1], ["491", 1], ["481", 1], ["476", 1], ["474", 1], ["470", 1], ["466", 1], ["460", 1], ["459", 1], ["444", 1], ["441", 1], ["440", 1], ["436", 1], ["433", 1], ["427", 1], ["426", 1], ["425", 1], ["407", 1], ["402", 1], ["401", 1], ["398", 1], ["396", 1], ["392", 1], ["391", 1], ["389", 1], ["384", 1], ["383", 1], ["380", 1], ["379", 1], ["378", 1], ["376", 1], ["370", 1], ["365", 1], ["360", 1], ["356", 1], ["355", 1], ["351", 1], ["349", 1], ["341", 1], ["333", 1], ["327", 1], ["322", 1], ["304", 1], ["300", 1], ["288", 1], ["279", 1], ["274", 1], ["270", 1], ["268", 1], ["267", 1], ["265", 1], ["264", 1], ["262", 1], ["261", 1], ["257", 1], ["255", 1], ["244", 1], ["240", 1], ["232", 1], ["229", 1], ["228", 1]]
"225"	[["441", 2], ["340", 2], ["488", 1], ["487", 1], ["475", 1], ["463", 1], ["461", 1], ["454", 1], ["444", 1], ["443", 1], ["437", 1], ["424", 1], ["422", 1], ["421", 1], ["417", 1], ["410", 1], ["406", 1], ["405", 1], ["403", 1], ["399", 1], ["397", 1], ["393", 1], ["386", 1], ["379", 1], ["377", 1], ["372", 1], ["358", 1], ["355", 1], ["347", 1], ["337", 1], ["333", 1], ["327", 1], ["324", 1], ["323", 1], ["316", 1], ["302", 1], ["299", 1], ["293", 1], ["286", 1], ["271", 1], ["267", 1], ["266", 1], ["261", 1], ["255", 1], ["248", 1], ["228", 1], ["227", 1]]
"226"	[["442", 2], ["437", 2], ["431", 2], ["310", 2], ["270", 2], ["229", 2], ["228", 2], ["497", 1], ["496", 1], ["495", 1], ["492", 1], ["488", 1], ["485", 1], ["484", 1], ["479", 1], ["476", 1], ["472", 1], ["471", 1], ["461", 1], ["459", 1], ["452", 1], ["450", 1], ["449", 1], ["447", 1], ["439", 1], ["428", 1], ["422", 1], ["418", 1], ["415", 1], ["410", 1], ["406", 1], ["404", 1], ["402", 1], ["392", 1], ["383", 1], ["379", 1], ["371", 1], ["361", 1], ["359", 1], ["343", 1], ["337", 1], ["336", 1], ["333", 1], ["330", 1], ["328", 1], ["312", 1], ["309", 1], ["308", 1], ["306", 1], ["288", 1], ["286", 1], ["281", 1], ["273", 1], ["272", 1], ["267", 1], ["252", 1], ["250", 1], ["237", 1], ["233", 1], ["231", 1]]
